Exp,Part,Stim,time,x,y,x_pro,y_pro
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.3788164,960.0,540.0,0.5,0.5
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.4038339,960.0,540.0,0.5,0.5
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.4283535,960.0,540.0,0.5,0.5
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.4999077,965.4065068562304,540.3502422439547,0.50281588898762,0.5003242983740321
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.5249228,965.4065068562304,540.3502422439547,0.50281588898762,0.5003242983740321
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.5494452,965.4065068562304,540.3502422439547,0.50281588898762,0.5003242983740321
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.627499,942.7951621239372,545.5003474260866,0.49103914693955064,0.5050929142834135
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.6525195,942.7951621239372,545.5003474260866,0.49103914693955064,0.5050929142834135
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.6780434,942.7951621239372,545.5003474260866,0.49103914693955064,0.5050929142834135
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.7030706,942.7951621239372,545.5003474260866,0.49103914693955064,0.5050929142834135
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.7546158,1174.0788593354446,729.3532945017473,0.6114994059038774,0.675327124538655
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.7781467,1174.0788593354446,729.3532945017473,0.6114994059038774,0.675327124538655
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.8015158,1174.0788593354446,729.3532945017473,0.6114994059038774,0.675327124538655
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.8245316,1174.0788593354446,729.3532945017473,0.6114994059038774,0.675327124538655
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.884946,1171.0105566841376,710.7083225464894,0.6099013316063217,0.6580632616171198
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.9104705,1171.0105566841376,710.7083225464894,0.6099013316063217,0.6580632616171198
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.9334855,1171.0105566841376,710.7083225464894,0.6099013316063217,0.6580632616171198
MSYETFB,1724760257,24grid_WhiteD3.png,1724760273.9571648,1171.0105566841376,710.7083225464894,0.6099013316063217,0.6580632616171198
