Exp,Part,Stim,time,x,y,x_pro,y_pro
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.4263935,960.0,540.0,0.5,0.5
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.4523425,960.0,540.0,0.5,0.5
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.477405,960.0,540.0,0.5,0.5
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.5502586,1258.1761999417267,659.2051086882389,0.655300104136316,0.6103751006372582
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.5742688,1258.1761999417267,659.2051086882389,0.655300104136316,0.6103751006372582
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.5999541,1258.1761999417267,659.2051086882389,0.655300104136316,0.6103751006372582
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.6787176,2091.2471559504165,888.2267091306039,1.0891912270575086,0.8224321380838925
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.704688,2091.2471559504165,888.2267091306039,1.0891912270575086,0.8224321380838925
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.7288256,2091.2471559504165,888.2267091306039,1.0891912270575086,0.8224321380838925
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.754745,2091.2471559504165,888.2267091306039,1.0891912270575086,0.8224321380838925
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.8051968,2358.2304621442554,732.3286538400107,1.2282450323667997,0.6780820868888988
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.829487,2358.2304621442554,732.3286538400107,1.2282450323667997,0.6780820868888988
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.8541653,2358.2304621442554,732.3286538400107,1.2282450323667997,0.6780820868888988
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.8788116,2358.2304621442554,732.3286538400107,1.2282450323667997,0.6780820868888988
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.9346979,2575.5268740648826,612.6917093353077,1.341420246908793,0.567307138273433
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.9602277,2575.5268740648826,612.6917093353077,1.341420246908793,0.567307138273433
MSYETFB,1714485609,24grid_BlackE1.png,1714485652.9842563,2575.5268740648826,612.6917093353077,1.341420246908793,0.567307138273433
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.0084188,2575.5268740648826,612.6917093353077,1.341420246908793,0.567307138273433
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.0627367,2519.39695928093,576.4656677295816,1.312185916292151,0.53376450715702
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.0859745,2519.39695928093,576.4656677295816,1.312185916292151,0.53376450715702
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.1107187,2519.39695928093,576.4656677295816,1.312185916292151,0.53376450715702
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.1362786,2519.39695928093,576.4656677295816,1.312185916292151,0.53376450715702
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.19016,2585.0930307358285,574.4837817538828,1.3464026201749106,0.5319294275498915
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.2148428,2585.0930307358285,574.4837817538828,1.3464026201749106,0.5319294275498915
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.24069,2585.0930307358285,574.4837817538828,1.3464026201749106,0.5319294275498915
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.2641406,2585.0930307358285,574.4837817538828,1.3464026201749106,0.5319294275498915
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.3184862,2605.3979663890495,590.7954815028106,1.3569781074942966,0.5470328532433432
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.3431032,2605.3979663890495,590.7954815028106,1.3569781074942966,0.5470328532433432
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.3661418,2605.3979663890495,590.7954815028106,1.3569781074942966,0.5470328532433432
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.4469502,2662.7834254580903,588.2226677375616,1.3868663674260886,0.54465061827552
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.4706526,2662.7834254580903,588.2226677375616,1.3868663674260886,0.54465061827552
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.4951909,2662.7834254580903,588.2226677375616,1.3868663674260886,0.54465061827552
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.5185745,2662.7834254580903,588.2226677375616,1.3868663674260886,0.54465061827552
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.573898,2689.365726758866,615.1970175673191,1.4007113160202427,0.5696268681178881
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.5987613,2689.365726758866,615.1970175673191,1.4007113160202427,0.5696268681178881
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.6222963,2689.365726758866,615.1970175673191,1.4007113160202427,0.5696268681178881
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.6460009,2689.365726758866,615.1970175673191,1.4007113160202427,0.5696268681178881
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.7031045,2695.2989685621797,585.8939900850646,1.4038015461261353,0.5424944352639487
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.7281506,2695.2989685621797,585.8939900850646,1.4038015461261353,0.5424944352639487
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.7512023,2695.2989685621797,585.8939900850646,1.4038015461261353,0.5424944352639487
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.7754686,2695.2989685621797,585.8939900850646,1.4038015461261353,0.5424944352639487
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.8292203,2711.930959445538,558.0093585702634,1.4124640413778844,0.5166753320095032
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.854731,2711.930959445538,558.0093585702634,1.4124640413778844,0.5166753320095032
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.8792787,2711.930959445538,558.0093585702634,1.4124640413778844,0.5166753320095032
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.9028287,2711.930959445538,558.0093585702634,1.4124640413778844,0.5166753320095032
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.9582298,2707.8566494497954,584.0312428129473,1.4103420049217685,0.5407696692712475
MSYETFB,1714485609,24grid_BlackE1.png,1714485653.9832509,2707.8566494497954,584.0312428129473,1.4103420049217685,0.5407696692712475
MSYETFB,1714485609,24grid_BlackE1.png,1714485654.006289,2707.8566494497954,584.0312428129473,1.4103420049217685,0.5407696692712475
MSYETFB,1714485609,24grid_BlackE1.png,1714485654.031017,2707.8566494497954,584.0312428129473,1.4103420049217685,0.5407696692712475
MSYETFB,1714485609,24grid_BlackE1.png,1714485654.0871184,2648.55051680032,564.1171571191135,1.3794533941668334,0.5223307010362161
MSYETFB,1714485609,24grid_BlackE1.png,1714485654.1107311,2648.55051680032,564.1171571191135,1.3794533941668334,0.5223307010362161
MSYETFB,1714485609,24grid_BlackE1.png,1714485654.1347613,2648.55051680032,564.1171571191135,1.3794533941668334,0.5223307010362161
