Exp,Part,Stim,time,x,y,x_pro,y_pro
MSYETFB,1714509289,24grid_WhiteB4.png,1714509325.8074057,960.0,540.0,0.5,0.5
MSYETFB,1714509289,24grid_WhiteB4.png,1714509325.8328645,960.0,540.0,0.5,0.5
MSYETFB,1714509289,24grid_WhiteB4.png,1714509325.8573878,960.0,540.0,0.5,0.5
MSYETFB,1714509289,24grid_WhiteB4.png,1714509325.9316704,969.4646593088,546.0659564420546,0.5049295100566666,0.5056166263352357
MSYETFB,1714509289,24grid_WhiteB4.png,1714509325.9569867,969.4646593088,546.0659564420546,0.5049295100566666,0.5056166263352357
MSYETFB,1714509289,24grid_WhiteB4.png,1714509325.9810913,969.4646593088,546.0659564420546,0.5049295100566666,0.5056166263352357
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.0587301,947.621946688022,571.9500518197387,0.4935530972333448,0.5295833813145729
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.084296,947.621946688022,571.9500518197387,0.4935530972333448,0.5295833813145729
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.1088548,947.621946688022,571.9500518197387,0.4935530972333448,0.5295833813145729
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.1333125,947.621946688022,571.9500518197387,0.4935530972333448,0.5295833813145729
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.1868026,943.6262986908405,553.2301214244608,0.4914720305681461,0.5122501124300562
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.2118533,943.6262986908405,553.2301214244608,0.4914720305681461,0.5122501124300562
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.2357674,943.6262986908405,553.2301214244608,0.4914720305681461,0.5122501124300562
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.2603216,943.6262986908405,553.2301214244608,0.4914720305681461,0.5122501124300562
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.3162603,528.701396260542,979.7392988605898,0.2753653105523656,0.907166017463509
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.3412664,528.701396260542,979.7392988605898,0.2753653105523656,0.907166017463509
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.3652854,528.701396260542,979.7392988605898,0.2753653105523656,0.907166017463509
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.3904557,528.701396260542,979.7392988605898,0.2753653105523656,0.907166017463509
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.442708,514.3310543482639,1032.2847148505894,0.2678807574730541,0.9558191804172124
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.4680874,514.3310543482639,1032.2847148505894,0.2678807574730541,0.9558191804172124
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.4931526,514.3310543482639,1032.2847148505894,0.2678807574730541,0.9558191804172124
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.5173237,514.3310543482639,1032.2847148505894,0.2678807574730541,0.9558191804172124
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.5712588,494.94506552022585,1036.0960071748923,0.2577838882917843,0.959348154791567
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.5963597,494.94506552022585,1036.0960071748923,0.2577838882917843,0.959348154791567
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.619621,494.94506552022585,1036.0960071748923,0.2577838882917843,0.959348154791567
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.6433682,494.94506552022585,1036.0960071748923,0.2577838882917843,0.959348154791567
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.6981325,494.42038134083214,1050.1629974433158,0.2575106152816834,0.972373145780848
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.721749,494.42038134083214,1050.1629974433158,0.2575106152816834,0.972373145780848
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.7446373,494.42038134083214,1050.1629974433158,0.2575106152816834,0.972373145780848
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.8272727,485.3021329659714,1061.2954149189509,0.25276152758644344,0.9826809397397693
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.850523,485.3021329659714,1061.2954149189509,0.25276152758644344,0.9826809397397693
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.8750622,485.3021329659714,1061.2954149189509,0.25276152758644344,0.9826809397397693
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.8991094,485.3021329659714,1061.2954149189509,0.25276152758644344,0.9826809397397693
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.9550285,477.86884914495204,1093.9028858217362,0.2488900255963292,1.0128730424275334
MSYETFB,1714509289,24grid_WhiteB4.png,1714509326.9800642,477.86884914495204,1093.9028858217362,0.2488900255963292,1.0128730424275334
MSYETFB,1714509289,24grid_WhiteB4.png,1714509327.0046034,477.86884914495204,1093.9028858217362,0.2488900255963292,1.0128730424275334
MSYETFB,1714509289,24grid_WhiteB4.png,1714509327.0283864,477.86884914495204,1093.9028858217362,0.2488900255963292,1.0128730424275334
MSYETFB,1714509289,24grid_WhiteB4.png,1714509327.0822356,470.1238217883406,1088.7371008074306,0.2448561571814274,1.0080899081550283
MSYETFB,1714509289,24grid_WhiteB4.png,1714509327.1071699,470.1238217883406,1088.7371008074306,0.2448561571814274,1.0080899081550283
MSYETFB,1714509289,24grid_WhiteB4.png,1714509327.1297777,470.1238217883406,1088.7371008074306,0.2448561571814274,1.0080899081550283
MSYETFB,1714509289,24grid_WhiteB4.png,1714509327.1525557,470.1238217883406,1088.7371008074306,0.2448561571814274,1.0080899081550283
